ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
hsa05215	Prostate cancer	93	-0.312907966029835	-1.01409720031145	0.427184466019417	0.800691302800793	0.73924454301514	2121	tags=20%, list=13%, signal=18%	3265/1387/468/6934/3480/10000/90993/148327/596/595/9134/5156/367/2260/5327/9586/2119/4314/7850
hsa00770	Pantothenate and CoA biosynthesis	18	-0.432126780361266	-1.03435489338323	0.436594202898551	0.809848314184876	0.747698825798445	2379	tags=28%, list=14%, signal=24%	5167/60490/219/586/8876
hsa05410	Hypertrophic cardiomyopathy	69	0.300814751503628	0.999737736818387	0.436585365853659	0.809848314184876	0.747698825798445	2825	tags=32%, list=17%, signal=27%	8516/3676/786/7124/3679/781/55799/8515/7169/93589/7137/6640/284217/8082/3678/1906/785/3688/784/1756/7040/3694
hsa00740	Riboflavin metabolism	8	0.517342222747627	1.03456375278823	0.442764578833693	0.817060408363207	0.754357448474117	3490	tags=38%, list=21%, signal=30%	54/5169/645
hsa00470	D-Amino acid metabolism	5	-0.568480642792374	-1.02245372500207	0.472332015810277	0.817299524294937	0.754578214138813	2523	tags=80%, list=15%, signal=68%	80017/2744/8528/27165
hsa04728	Dopaminergic synapse	101	-0.307614619231487	-1.01002799565818	0.448553054662379	0.817299524294937	0.754578214138813	1761	tags=13%, list=11%, signal=12%	468/5600/10000/90993/148327/3709/2788/51806/9586/773/111/6323/2890
hsa05332	Graft-versus-host disease	25	-0.394236890334879	-1.00630685753126	0.448028673835125	0.817299524294937	0.754578214138813	2065	tags=58%, list=12%, signal=51%	3117/3127/3112/3113/3123/942/3108/3134/3115/3117/3569/3122/3111/3109/3120
hsa05321	Inflammatory bowel disease	49	-0.342528662323895	-1.00580644255535	0.452339688041594	0.817299524294937	0.754578214138813	2715	tags=36%, list=16%, signal=30%	8809/4790/3594/3117/3127/3112/7099/3113/3123/3108/3115/3117/3569/3122/51561/3111/3109/3120
hsa00970	Aminoacyl-tRNA biosynthesis	44	0.327469306360483	0.996887384568327	0.454965357967667	0.817299524294937	0.754578214138813	6491	tags=48%, list=39%, signal=29%	1615/57176/51520/55157/5859/123283/80222/2058/123263/57505/10352/55699/57038/23438/51091/833/4677/79731/23395/25973/3376
hsa04740	Olfactory transduction	38	-0.357332140549425	-0.994193205622985	0.462994836488812	0.817299524294937	0.754578214138813	1104	tags=16%, list=7%, signal=15%	401427/57101/5137/2788/51806/6546
hsa04114	Oocyte meiosis	108	0.282626274333639	0.99239942384182	0.450402144772118	0.817299524294937	0.754578214138813	3354	tags=28%, list=20%, signal=22%	5347/64506/286151/995/816/113/27127/9985/1017/991/151648/9133/699/9700/9088/983/1432/27330/10734/3708/5528/64682/808/4085/5500/9232/5604/7533/115/5534
hsa05166	Human T-cell leukemia virus 1 infection	206	-0.276094788978536	-0.991482446227698	0.463595839524517	0.817299524294937	0.754578214138813	3398	tags=28%, list=20%, signal=22%	25906/4488/5533/7048/898/4775/2874/6722/3601/2033/3600/51529/1029/3554/2005/2224/1869/4790/1019/108/5901/3265/1387/3117/5971/3127/3112/468/3113/10000/3123/3108/90993/148327/3134/6776/3115/1111/2113/3117/3569/595/3122/4609/9020/4773/9134/1959/83660/8061/9586/3111/3109/107/3120/111/7850
hsa05216	Thyroid cancer	35	-0.359926552264219	-0.988741775302138	0.463157894736842	0.817299524294937	0.754578214138813	2349	tags=26%, list=14%, signal=22%	10912/5468/3265/7849/6934/4616/595/4609/5979
hsa00564	Glycerophospholipid metabolism	88	-0.305081094782267	-0.985636212479775	0.474193548387097	0.817299524294937	0.754578214138813	1993	tags=11%, list=12%, signal=10%	3931/8398/196051/23761/50487/51365/56261/8605/43/100137049
hsa05217	Basal cell carcinoma	58	0.306562185686054	0.984830845663697	0.470588235294118	0.817299524294937	0.754578214138813	1075	tags=17%, list=6%, signal=16%	7475/5727/64399/11211/7479/8325/81029/89780/80326/6932
hsa04115	p53 signaling pathway	75	0.290769848001404	0.984398454746152	0.483950617283951	0.817299524294937	0.754578214138813	2024	tags=15%, list=12%, signal=13%	575/3486/5054/1017/4194/9133/11200/5728/901/983/6241
hsa04630	JAK-STAT signaling pathway	116	0.279833806155374	0.983797725171929	0.45983379501385	0.817299524294937	0.754578214138813	1694	tags=18%, list=10%, signal=16%	110117499/3953/149233/1441/53833/3595/3590/1950/5155/2690/1154/1437/3560/5292/58985/9466/3976/3568/6775/3460/9063
hsa03022	Basal transcription factors	39	-0.351506071531989	-0.983290843947125	0.480968858131488	0.817299524294937	0.754578214138813	5599	tags=44%, list=34%, signal=29%	27097/2967/1022/6877/404672/6882/6880/2959/51616/8148/728340/6881/2958/2960/6874/129685/6875
hsa04014	Ras signaling pathway	186	-0.276222811214369	-0.982695807392733	0.476190476190476	0.817299524294937	0.754578214138813	1331	tags=10%, list=8%, signal=9%	64926/50487/51365/2113/3815/627/2788/5156/51806/2260/1436/285/399694/8605/5924/2247/4803/100137049
hsa04917	Prolactin signaling pathway	61	0.304658540210344	0.980164995196306	0.466666666666667	0.817299524294937	0.754578214138813	3440	tags=33%, list=21%, signal=26%	110117499/2099/1154/2353/53358/25759/1432/5894/6777/5290/6655/3845/9655/6654/9021/5604/5295/5296/5602/2309
hsa04814	Motor proteins	161	0.260504745696569	0.976309519954889	0.492997198879552	0.817299524294937	0.754578214138813	2826	tags=25%, list=17%, signal=21%	283446/11004/53904/7140/79861/146909/4621/113220/4542/7138/8701/10112/7169/260334/7137/347240/9585/3833/4628/1062/80022/56992/9493/4641/22920/147700/203068/27019/23303/72/10376/126820/23046/57519/10383/3835/3832/347733/140469/124602/3797
hsa04720	Long-term potentiation	57	-0.321878499450595	-0.975448193149817	0.47972972972973	0.817299524294937	0.754578214138813	914	tags=18%, list=6%, signal=17%	5332/3265/1387/468/3709/51806/2906/107/814/2890
hsa05030	Cocaine addiction	33	-0.358599843490298	-0.973427254119147	0.488576449912127	0.817299524294937	0.754578214138813	2490	tags=27%, list=15%, signal=23%	4790/2354/468/90993/148327/627/9586/2906/111
hsa00562	Inositol phosphate metabolism	70	0.291398959063062	0.973379921846616	0.490338164251208	0.817299524294937	0.754578214138813	3807	tags=33%, list=23%, signal=25%	5288/51477/7167/3633/5333/3613/5728/4952/23007/5290/8821/253430/3707/8898/5335/9651/8394/9896/3635/9562/23236/55361/5330
hsa04981	Folate transport and metabolism	24	-0.386344362216387	-0.971882923672311	0.491862567811935	0.817299524294937	0.754578214138813	1702	tags=21%, list=10%, signal=19%	2346/28234/100528021/2352/9429
hsa01250	Biosynthesis of nucleotide sugars	34	0.337605218900741	0.967600429484221	0.493119266055046	0.817299524294937	0.754578214138813	4573	tags=38%, list=28%, signal=28%	9945/2821/5236/7360/55276/3099/2584/2673/55907/5372/3098/5238/4351
hsa04928	Parathyroid hormone synthesis, secretion and action	99	0.27635201861186	0.972230478961881	0.5	0.821574279379157	0.758524915392695	2579	tags=20%, list=16%, signal=17%	65267/5579/1591/5744/2625/113/1958/10893/2353/64764/5337/4326/8521/64386/1026/3708/5894/673/3727/2778
hsa04340	Hedgehog signaling pathway	53	-0.325114597670206	-0.968885889179253	0.501718213058419	0.821574279379157	0.758524915392695	1427	tags=13%, list=9%, signal=12%	4036/2121/596/595/6469/2736/2735
hsa03008	Ribosome biogenesis in eukaryotes	77	-0.30501893292332	-0.966881889140294	0.503322259136213	0.821574279379157	0.758524915392695	3908	tags=43%, list=24%, signal=33%	55341/55131/5822/51602/134430/25996/55651/10775/10248/55272/23195/10528/10171/92856/10556/55505/4809/138716/84916/57455/29107/3692/54552/27341/51367/5901/23560/23160/10799/10436/54913/56001/345630
hsa05223	Non-small cell lung cancer	69	0.290849224928101	0.966617974788697	0.504878048780488	0.821574279379157	0.758524915392695	3458	tags=29%, list=21%, signal=23%	5579/110117499/1950/1026/5894/673/6777/5290/6655/3845/2272/6654/5335/6256/5604/6789/5295/5296/2309/5925
hsa01240	Biosynthesis of cofactors	137	-0.286964405303499	-0.9764887480338	0.511111111111111	0.827953745600804	0.764414807758461	1932	tags=17%, list=12%, signal=15%	654364/3620/7366/441024/60490/5805/93100/219/112724/54658/249/1503/4830/586/7367/8564/195814/23057/54576/54577/10941/129607/574537
hsa05208	Chemical carcinogenesis - reactive oxygen species	212	-0.268681592734175	-0.967316552455464	0.515509601181684	0.829869680544343	0.766183709764551	3143	tags=26%, list=19%, signal=22%	653689/4712/4701/4722/4726/4708/513/4694/522/1337/4233/4697/539/4704/4790/4707/4714/4717/51079/4715/1537/6300/4688/1572/3265/4713/9446/50507/516/5600/2940/341947/4700/10000/126328/1347/1349/27089/10975/100532726/1571/9020/4537/4512/4539/4540/4514/253152/4509/4538/4519/4513/4535/4508/4536/4541
hsa05414	Dilated cardiomyopathy	72	0.287016942545621	0.964627761714774	0.53125	0.829869680544343	0.766183709764551	2825	tags=32%, list=17%, signal=27%	8516/3676/786/113/7124/3679/781/55799/8515/7169/93589/7137/6640/284217/8082/3678/785/3688/784/2778/1756/7040/3694
hsa04921	Oxytocin signaling pathway	122	-0.285221398065923	-0.962453419069485	0.532915360501567	0.829869680544343	0.766183709764551	1033	tags=9%, list=6%, signal=9%	595/4773/3709/51806/2977/6263/107/8605/111/814/100137049
hsa04064	NF-kappa B signaling pathway	90	0.278317667327173	0.955103410043345	0.53315649867374	0.829869680544343	0.766183709764551	1158	tags=9%, list=7%, signal=8%	5579/115650/5743/4050/1896/7124/79092/3553
hsa01212	Fatty acid metabolism	55	0.298992252949197	0.951720215237838	0.517899761336515	0.829869680544343	0.766183709764551	2785	tags=31%, list=17%, signal=26%	83401/3992/9415/10449/1962/33/23205/37/6319/6785/126129/2180/8310/51495/3030/3295/3032
hsa00020	Citrate cycle (TCA cycle)	28	0.350554033129189	0.951000106295325	0.527649769585253	0.829869680544343	0.766183709764551	6218	tags=50%, list=37%, signal=31%	55753/3418/6389/8801/47/1738/1743/3417/1737/4967/8803/48/1431/50
hsa04614	Renin-angiotensin system	15	0.403559365096297	0.949915768765316	0.53056768558952	0.829869680544343	0.766183709764551	2415	tags=33%, list=15%, signal=29%	3816/290/2028/5547/4311
hsa00330	Arginine and proline metabolism	42	-0.33210744613823	-0.949399452754599	0.527681660899654	0.829869680544343	0.766183709764551	2199	tags=28%, list=13%, signal=24%	112849/262/5625/65263/5625/219/548596/6723/384/1159/4953/4843
hsa05143	African trypanosomiasis	26	0.348526215110316	0.939894771107496	0.527472527472527	0.829869680544343	0.766183709764551	1158	tags=19%, list=7%, signal=18%	5579/7124/8542/335/3553
hsa04927	Cortisol synthesis and secretion	44	-0.329567599242225	-0.948521456471984	0.536028119507909	0.830727561834767	0.766975755413458	2270	tags=24%, list=14%, signal=21%	5332/108/183/468/90993/148327/3709/9586/107/111/3777
hsa04930	Type II diabetes mellitus	35	-0.340574484788977	-0.935580380481809	0.53859649122807	0.831110102843315	0.767328939408412	2189	tags=20%, list=13%, signal=17%	8660/80201/6517/8651/8835/773/777
hsa05212	Pancreatic cancer	77	0.285561944562118	0.971142531922156	0.5475	0.841223175965665	0.776665913711317	3458	tags=26%, list=21%, signal=21%	110117499/1950/5881/5337/7046/1026/5894/673/5290/9459/3845/7040/5888/675/5880/5604/5295/5296/5602/5925
hsa00061	Fatty acid biosynthesis	16	-0.398561707461008	-0.932459092458405	0.557377049180328	0.849809463321689	0.784593271046782	1751	tags=19%, list=11%, signal=17%	31/7923/23305
hsa00604	Glycosphingolipid biosynthesis - ganglio series	13	-0.41682981598572	-0.926617525021004	0.557835820895522	0.849809463321689	0.784593271046782	643	tags=15%, list=4%, signal=15%	29906/81849
hsa05417	Lipid and atherosclerosis	186	0.25518227124214	0.961325962932591	0.560606060606061	0.850410888546482	0.785148541615981	1158	tags=9%, list=7%, signal=9%	1543/3310/110117499/4973/4318/30001/1536/338/10333/816/7436/3305/7124/335/653361/2353/3553
hsa04920	Adipocytokine signaling pathway	60	0.2925869946479	0.942436452660868	0.566176470588235	0.855237031521469	0.789604316076864	842	tags=10%, list=5%, signal=10%	7133/3953/32/5443/6513/7124
hsa00520	Amino sugar and nucleotide sugar metabolism	45	0.303352133664168	0.928994023376246	0.572413793103448	0.857423171259559	0.791622686784773	2195	tags=18%, list=13%, signal=15%	9945/2821/5236/51700/7360/55276/3099/2584
hsa04370	VEGF signaling pathway	58	-0.304068056819771	-0.926709037861739	0.572390572390572	0.857423171259559	0.791622686784773	584	tags=17%, list=4%, signal=17%	5336/6300/3265/5600/10000/4773/8877/8605/9047/100137049
hsa04922	Glucagon signaling pathway	89	0.276274363217329	0.941214829054328	0.586021505376344	0.870521572301789	0.803715888570308	1521	tags=17%, list=9%, signal=15%	3948/3939/5214/150094/32/5211/816/6513/5207/5315/102724428/64764/5223/5213/5836
hsa04152	AMPK signaling pathway	112	0.262599797334512	0.92982296118277	0.586021505376344	0.870521572301789	0.803715888570308	2509	tags=19%, list=15%, signal=16%	110117499/5210/3953/5214/32/5211/3991/8900/5207/8408/5209/64764/5213/1938/5521/2997/6319/5528/5523/126129/5290
hsa04932	Non-alcoholic fatty liver disease	146	-0.273510858011906	-0.939625094061734	0.595238095238095	0.873341139734582	0.806319076379473	3852	tags=37%, list=23%, signal=29%	4716/4728/1340/4696/581/4695/4718/125965/1965/4729/29796/10018/4712/3667/4701/4722/4726/4708/1050/4694/1337/4697/4704/4790/4707/54205/4714/4717/51079/5468/4715/1537/637/6300/8660/4713/468/5600/341947/4700/10000/126328/1347/1349/27089/10975/100532726/1571/3569/4512/4514/4519/4513/1649
hsa05214	Glioma	72	0.275257881078534	0.925107038504995	0.59375	0.873341139734582	0.806319076379473	3291	tags=28%, list=20%, signal=22%	5579/110117499/1950/5155/816/53358/5728/25759/1026/5894/673/5290/6655/3845/808/6654/5335/5604/5295/5296
hsa00350	Tyrosine metabolism	23	0.347682656577293	0.8988509587809	0.593258426966292	0.873341139734582	0.806319076379473	1478	tags=17%, list=9%, signal=16%	218/6898/3081/4282
hsa00512	Mucin type O-glycan biosynthesis	28	-0.336673042628357	-0.884687635329596	0.60387323943662	0.882394366197183	0.814677538917717	2089	tags=25%, list=13%, signal=22%	10331/11226/100528030/728819/9245/192134/11227
hsa01521	EGFR tyrosine kinase inhibitor resistance	77	0.27527938570514	0.936173480782249	0.6075	0.884085365853659	0.816238767650834	3441	tags=30%, list=21%, signal=24%	5579/110117499/3791/1950/5155/2261/9542/53358/5728/25759/5894/673/5290/6655/3845/6654/5335/5604/56034/5295/5296/2309/2621
hsa04130	SNARE interactions in vesicular transport	32	-0.323063373253299	-0.876106973068961	0.6286701208981	0.911189891828016	0.841263234442802	4720	tags=28%, list=28%, signal=20%	53407/6809/143187/662/55850/8673/6804/6843/10791
hsa04919	Thyroid hormone signaling pathway	108	0.259024849183295	0.909526588411812	0.664879356568365	0.926578616830967	0.855470995839235	1078	tags=9%, list=6%, signal=9%	117247/5579/110117499/2099/5214/5211/6513/1733/9611/4854
hsa04621	NOD-like receptor signaling pathway	145	-0.264570364080755	-0.905939697543941	0.66025641025641	0.926578616830967	0.855470995839235	2270	tags=20%, list=14%, signal=17%	3606/7128/2920/330/9641/64170/4793/4790/5332/114769/3428/6300/2633/7099/5600/1673/596/4939/3665/4671/3569/4938/51393/3709/4940/2921/643246/6347/1673
hsa04072	Phospholipase D signaling pathway	127	-0.266595596577521	-0.898849747632295	0.659777424483307	0.926578616830967	0.855470995839235	907	tags=7%, list=5%, signal=7%	3815/5156/2917/8877/399694/107/8605/111/100137049
hsa04915	Estrogen signaling pathway	116	-0.26691016814086	-0.897845743097897	0.667706708268331	0.926578616830967	0.855470995839235	2270	tags=19%, list=14%, signal=16%	5332/108/3265/3858/2100/3875/468/1839/10000/90993/148327/596/3860/3709/51806/9586/3861/399694/107/111/3885/54474
hsa05133	Pertussis	67	-0.287549078388084	-0.894424292517559	0.642248722316865	0.926578616830967	0.855470995839235	2490	tags=18%, list=15%, signal=15%	4790/729238/6300/353376/1073/7099/5600/3569/51561/51806/6374/4843
hsa04658	Th1 and Th2 cell differentiation	74	-0.281176157522624	-0.886503998048213	0.663316582914573	0.926578616830967	0.855470995839235	2490	tags=24%, list=15%, signal=20%	4790/3594/6300/3117/3127/3112/5600/3113/3123/3108/6776/3115/3117/3122/4773/3111/3109/3120
hsa04620	Toll-like receptor signaling pathway	83	-0.275392649558533	-0.879437393045963	0.667757774140753	0.926578616830967	0.855470995839235	1678	tags=14%, list=10%, signal=13%	6300/353376/7099/5600/10000/942/3665/5608/3569/4283/3627/6373
hsa00730	Thiamine metabolism	11	0.394472555453804	0.85744613672863	0.657266811279826	0.926578616830967	0.855470995839235	171	tags=9%, list=1%, signal=9%	205
hsa04966	Collecting duct acid secretion	23	-0.341222626600127	-0.854643820693719	0.657091561938959	0.926578616830967	0.855470995839235	696	tags=39%, list=4%, signal=38%	9114/23545/9550/8992/527/9296/155066/525/245972
hsa04215	Apoptosis - multiple species	29	-0.322337234666981	-0.85258874995925	0.651408450704225	0.926578616830967	0.855470995839235	3569	tags=31%, list=22%, signal=24%	581/10018/330/5366/57448/27113/54205/637/596
hsa00062	Fatty acid elongation	25	0.321684187255479	0.852308627477844	0.65990990990991	0.926578616830967	0.855470995839235	3081	tags=32%, list=19%, signal=26%	83401/10449/6785/51495/3030/3032/641371/401494
hsa05144	Malaria	36	-0.309556434175667	-0.847763622085628	0.685314685314685	0.943625605164067	0.871209761898021	2045	tags=28%, list=12%, signal=24%	4233/6383/7057/3043/7099/3569/3040/6403/3039/6347
hsa00750	Vitamin B6 metabolism	6	-0.431102667726034	-0.809498702397868	0.683693516699411	0.943625605164067	0.871209761898021	2307	tags=67%, list=14%, signal=57%	57026/55163/316/29968
hsa04218	Cellular senescence	151	0.247688829755047	0.913230017035644	0.704109589041096	0.944498729724448	0.872015881015809	3518	tags=26%, list=21%, signal=21%	3486/110117499/5054/4776/3552/3135/8900/5933/1017/2305/9133/11200/7046/5728/59341/983/1432/286826/1026/3708/85417/5894/5290/1030/3845/10114/7040/808/5500/890/5934/5481/5604/5295/5296/5534/2309/5925/204851/891
hsa04142	Lysosome	130	0.249331368650616	0.89573152585867	0.69672131147541	0.944498729724448	0.872015881015809	5654	tags=42%, list=34%, signal=28%	1521/54/968/3373/9476/6556/20/2548/50617/2588/5660/10239/8372/1509/79158/950/8218/10947/1176/3920/1203/3423/2720/23335/3988/1508/6272/164/51606/2799/537/4864/8546/1213/410/9374/1522/10577/2581/10053/1520/3073/55353/2760/4126/8906/9583/8763/10312/3425/2517/285362/1200/4758
hsa05167	Kaposi sarcoma-associated herpesvirus infection	164	-0.254765249228922	-0.888067317617216	0.716049382716049	0.944498729724448	0.872015881015809	2547	tags=18%, list=15%, signal=15%	1869/4790/54205/5336/1019/637/6300/3265/1387/5600/6934/10000/942/3134/1827/3665/3055/5608/3569/595/4609/4773/3709/2788/2921/51806/285/643246/2247
hsa04660	T cell receptor signaling pathway	98	0.253329295280613	0.885731191958799	0.717223650385604	0.944498729724448	0.872015881015809	3359	tags=26%, list=20%, signal=20%	110117499/1437/7124/2353/917/1326/5521/1432/2534/5894/5528/5523/5290/6655/3845/925/6885/6654/4792/5335/5604/5295/5296/5534/5602
hsa04668	TNF signaling pathway	114	-0.263003380193162	-0.882714364986878	0.706708268330733	0.944498729724448	0.872015881015809	1761	tags=15%, list=11%, signal=13%	468/5600/10000/8986/90993/148327/5608/7185/3569/9020/197259/2921/9586/4314/6374/6347/3627
hsa04625	C-type lectin receptor signaling pathway	92	-0.271237170032003	-0.879801357200065	0.6912	0.944498729724448	0.872015881015809	2490	tags=22%, list=15%, signal=19%	4790/53342/868/5336/6300/3265/5971/64581/5600/10000/1960/6367/3569/9020/4773/3709/1959/51561/51806/6361
hsa04931	Insulin resistance	101	-0.265961221123423	-0.873262394892693	0.694533762057878	0.944498729724448	0.872015881015809	1589	tags=14%, list=10%, signal=13%	8660/133522/183/10000/6517/90993/148327/1375/3569/9586/57761/28965/10891/2998
hsa04923	Regulation of lipolysis in adipocytes	42	0.28671257110639	0.857592841323091	0.714622641509434	0.944498729724448	0.872015881015809	777	tags=12%, list=5%, signal=11%	110117499/5743/5742/3991/113
hsa05221	Acute myeloid leukemia	61	0.266153477374781	0.856284290249725	0.708641975308642	0.944498729724448	0.872015881015809	3291	tags=30%, list=20%, signal=24%	110117499/7704/1437/8900/5292/6932/5894/11040/673/6777/5290/6655/3845/6654/890/5604/5295/5296
hsa04146	Peroxisome	77	-0.269785363655576	-0.855194723729759	0.717607973421927	0.944498729724448	0.872015881015809	1026	tags=8%, list=6%, signal=7%	255027/51555/7498/55711/23305/4843
hsa04962	Vasopressin-regulated water reabsorption	39	-0.297401329547405	-0.831940122818199	0.693771626297578	0.944498729724448	0.872015881015809	1900	tags=13%, list=11%, signal=11%	1780/90993/148327/397/9586
hsa05340	Primary immunodeficiency	23	-0.325354519434558	-0.814899739621828	0.703770197486535	0.944498729724448	0.872015881015809	2581	tags=30%, list=16%, signal=26%	84876/6891/5993/29760/29851/4261/3575
hsa04140	Autophagy - animal	162	0.238252946451998	0.889217469643328	0.745762711864407	0.947752247752248	0.87501971712498	4500	tags=27%, list=27%, signal=20%	23604/110117499/664/9706/23710/8408/2081/58528/54541/3476/5728/285973/57617/56270/1509/9711/3708/5894/55054/338382/53349/5290/3845/3920/6885/5604/5295/5296/1508/5602/23339/10325/6237/9842/9821/4077/55823/5563/7405/7248/7316/79065/5861
hsa04310	Wnt signaling pathway	148	0.240310061236755	0.882448205118105	0.756756756756757	0.947752247752248	0.87501971712498	2412	tags=18%, list=15%, signal=16%	5579/7475/85407/4776/11211/7479/816/8325/23500/64840/81029/89780/79816/80326/6932/5881/102800317/80319/25805/7090/84445/4919/7473/10023/57216/6907/5176
hsa05226	Gastric cancer	122	0.2457345971923	0.872993669964209	0.752747252747253	0.947752247752248	0.87501971712498	2721	tags=24%, list=16%, signal=20%	110117499/7475/29119/1950/11211/7479/27006/8325/1496/81029/1017/89780/80326/6932/2250/7046/53358/25759/7473/2246/10023/1026/5894/673/5290/1030/6655/3845/7040
hsa05017	Spinocerebellar ataxia	126	0.241500482542908	0.871473958150222	0.752659574468085	0.947752247752248	0.87501971712498	1363	tags=10%, list=8%, signal=9%	5579/110117499/1600/6261/9706/146227/7436/2902/8408/2259/3748/2081
hsa05210	Colorectal cancer	85	0.252206503782621	0.867049959006321	0.735897435897436	0.947752247752248	0.87501971712498	3359	tags=25%, list=20%, signal=20%	110117499/1950/6932/2353/5881/7046/2956/1026/332/5894/673/5290/6655/3845/7040/6654/5880/5604/5295/5296/5602
hsa04210	Apoptosis	124	-0.257769488309749	-0.866940993805983	0.733652312599681	0.947752247752248	0.87501971712498	3406	tags=22%, list=21%, signal=17%	1965/84823/10018/824/84790/330/10912/5366/27113/4790/54205/637/3265/1075/468/10000/4616/8739/596/8797/7185/9020/3709/1515/597/1649/4803
hsa04936	Alcoholic liver disease	114	-0.257629232588387	-0.864677192663043	0.737909516380655	0.947752247752248	0.87501971712498	1774	tags=22%, list=11%, signal=20%	2308/5606/29896/2920/126/9641/4790/23175/6300/50507/31/7099/5600/6934/219/10000/1571/5608/1375/3569/595/9020/127/2921/10891
hsa04666	Fc gamma R-mediated phagocytosis	90	-0.264202851584637	-0.85592064827943	0.7408	0.947752247752248	0.87501971712498	2384	tags=13%, list=14%, signal=11%	5336/50807/7454/8398/7409/1073/10000/3055/273/8877/8605/100137049
hsa04926	Relaxin signaling pathway	111	-0.25635091303012	-0.854464402065855	0.748407643312102	0.947752247752248	0.87501971712498	2270	tags=17%, list=14%, signal=15%	5332/4322/108/6300/3265/6013/468/5600/10000/90993/148327/6019/2788/9586/399694/107/111/1281/4843
hsa05218	Melanoma	57	-0.279884879109791	-0.848187126768637	0.736486486486487	0.947752247752248	0.87501971712498	2922	tags=23%, list=18%, signal=19%	1029/10912/4233/1869/1019/3265/3480/10000/4616/595/5156/2260/2247
hsa04727	GABAergic synapse	56	-0.27871144558218	-0.840793369468786	0.739352640545145	0.947752247752248	0.87501971712498	846	tags=12%, list=5%, signal=12%	2788/2561/9001/2556/107/773/111
hsa05120	Epithelial cell signaling in Helicobacter pylori infection	66	-0.266692923444797	-0.828751490053082	0.746166950596252	0.947752247752248	0.87501971712498	2686	tags=21%, list=16%, signal=18%	7082/2920/4233/4790/533/5336/155066/6300/1839/5600/9020/2921/525/245972
hsa03460	Fanconi anemia pathway	53	0.260367943580846	0.822962953879908	0.757142857142857	0.947752247752248	0.87501971712498	3944	tags=30%, list=24%, signal=23%	641/146956/2177/672/2176/55215/5429/2188/7156/2175/5888/675/80010/5395/6117/55120
hsa02010	ABC transporters	36	-0.300313674237083	-0.822451030330046	0.723776223776224	0.947752247752248	0.87501971712498	2497	tags=28%, list=15%, signal=24%	6891/23460/23457/10347/26154/154664/24/1672/9429/10349
hsa00670	One carbon pool by folate	35	-0.28876074492535	-0.793244648884555	0.773684210526316	0.965083440308087	0.891020876967772	3912	tags=37%, list=24%, signal=28%	471/27232/4522/10797/1491/2653/25902/4144/441024/10840/100528021/875/2731
hsa04935	Growth hormone synthesis, secretion and action	99	-0.25615579108919	-0.836612941590055	0.778688524590164	0.966714159712328	0.89252645148389	2384	tags=22%, list=14%, signal=19%	5336/5332/9564/108/6300/8660/3265/1387/468/5600/10000/90993/148327/6776/8651/5608/3709/8835/9586/399694/107/111
hsa00400	Phenylalanine, tyrosine and tryptophan biosynthesis	4	-0.431932102771163	-0.739587980377106	0.780392156862745	0.966714159712328	0.89252645148389	764	tags=50%, list=5%, signal=48%	2805/259307
hsa04144	Endocytosis	239	0.226428335548123	0.885193081244669	0.788461538461538	0.971038924549915	0.896519324635911	1882	tags=9%, list=11%, signal=8%	3310/116986/3579/1759/729092/3135/644150/155382/3560/3305/30845/9744/30846/3303/1785/7456/3304/2261/5337/7046/11059
hsa05160	Hepatitis C	132	-0.248340617494677	-0.844372299832864	0.789308176100629	0.971038924549915	0.896519324635911	2547	tags=16%, list=15%, signal=14%	1869/4790/54205/1019/440275/637/3265/23586/137075/10000/4939/3665/595/4938/4609/4599/4940/4600/91543/3434/3627
hsa05202	Transcriptional misregulation in cancer	148	-0.24751809566754	-0.851134169985125	0.800632911392405	0.97492034788599	0.900102879259632	3569	tags=28%, list=22%, signal=22%	581/5328/79058/7048/4149/2308/2120/330/3065/4086/1050/10912/4233/2005/84444/4790/2118/5468/861/1655/8091/51384/7849/3480/942/4616/3695/221037/7185/3569/8013/4609/2521/2115/597/5327/2119/1436/4314/1649/7850
hsa04392	Hippo signaling pathway - multiple species	28	-0.291889637402885	-0.767008701009141	0.799295774647887	0.97492034788599	0.900102879259632	1817	tags=14%, list=11%, signal=13%	83937/8642/7004/54798
hsa00531	Glycosaminoglycan degradation	17	0.311431099831305	0.75408541893676	0.79646017699115	0.97492034788599	0.900102879259632	3851	tags=35%, list=23%, signal=27%	3373/2588/8372/3423/2720/2799
hsa00650	Butanoate metabolism	20	0.295675414542203	0.748793096431638	0.806521739130435	0.975455346650999	0.90059682107737	3634	tags=30%, list=22%, signal=23%	6296/1962/64064/2571/3030/38
hsa00785	Lipoic acid metabolism	18	-0.310920177751382	-0.744230216511596	0.804347826086957	0.975455346650999	0.90059682107737	260	tags=17%, list=2%, signal=16%	51601/2653/2731
hsa05222	Small cell lung cancer	88	-0.249539300169637	-0.806195385065043	0.811290322580645	0.977918974693168	0.90287138504456	1677	tags=18%, list=10%, signal=16%	1869/4790/54205/1019/9618/10000/3911/3655/4616/596/7185/595/4609/9134/3908/4843
hsa01524	Platinum drug resistance	69	0.242646225809752	0.806418526438653	0.817073170731707	0.978301655926258	0.903224698502926	3291	tags=22%, list=20%, signal=18%	110117499/7153/2939/672/2956/4217/5429/1026/332/4257/5290/2946/540/5295/5296
